Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Odds,ImpliedProb,OurProb,Edge,RwProj,CapturedAt
2026,1,18549,Emeka Egbuka,TB,WR,@ CIN,anytimeTD,betrivers,0.5,170,0.3704,0.3995,0.0291,0.5,2026-09-11T18:12:40.026Z
2026,1,18549,Emeka Egbuka,TB,WR,@ CIN,anytimeTD,caesars,0.5,180,0.3571,0.3995,0.0424,0.5,2026-09-11T18:12:40.026Z
2026,1,18549,Emeka Egbuka,TB,WR,@ CIN,anytimeTD,thescore,0.5,210,0.3226,0.3995,0.0769,0.5,2026-09-11T18:12:40.026Z
2026,1,18549,Emeka Egbuka,TB,WR,@ CIN,anytimeTD,circasports,0.5,200,0.3333,0.3995,0.0662,0.5,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,betr,0.5,171,0.3690,0.2739,-0.0952,0.3,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,draftkings,0.5,170,0.3704,0.2739,-0.0965,0.3,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,fanduel,0.5,160,0.3846,0.2739,-0.1108,0.3,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,mgm,0.5,145,0.4082,0.2739,-0.1343,0.3,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,betrivers,0.5,170,0.3704,0.2739,-0.0965,0.3,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,caesars,0.5,163,0.3802,0.2739,-0.1064,0.3,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,thescore,0.5,175,0.3636,0.2739,-0.0898,0.3,2026-09-11T18:12:40.026Z
2026,1,16919,Zay Flowers,BAL,WR,@ IND,anytimeTD,circasports,0.5,180,0.3571,0.2739,-0.0833,0.3,2026-09-11T18:12:40.026Z
2026,1,17026,Rasheen Ali,BAL,RB,@ IND,anytimeTD,draftkings,0.5,1300,0.0714,0.0100,-0.0615,0,2026-09-11T18:12:40.026Z
2026,1,17026,Rasheen Ali,BAL,RB,@ IND,anytimeTD,fanduel,0.5,1200,0.0769,0.0100,-0.0670,0,2026-09-11T18:12:40.026Z
2026,1,17026,Rasheen Ali,BAL,RB,@ IND,anytimeTD,mgm,0.5,750,0.1176,0.0100,-0.1077,0,2026-09-11T18:12:40.026Z
2026,1,17026,Rasheen Ali,BAL,RB,@ IND,anytimeTD,betrivers,0.5,1200,0.0769,0.0100,-0.0670,0,2026-09-11T18:12:40.026Z
2026,1,17026,Rasheen Ali,BAL,RB,@ IND,anytimeTD,caesars,0.5,1200,0.0769,0.0100,-0.0670,0,2026-09-11T18:12:40.026Z
2026,1,17026,Rasheen Ali,BAL,RB,@ IND,anytimeTD,thescore,0.5,1200,0.0769,0.0100,-0.0670,0,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,betr,0.5,-213,0.6805,0.5810,-0.0995,0.9,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,draftkings,0.5,-215,0.6825,0.5810,-0.1015,0.9,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,fanduel,0.5,-210,0.6774,0.5810,-0.0964,0.9,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,mgm,0.5,-175,0.6364,0.5810,-0.0553,0.9,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,betrivers,0.5,-200,0.6667,0.5810,-0.0856,0.9,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,caesars,0.5,-218,0.6855,0.5810,-0.1045,0.9,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,thescore,0.5,-200,0.6667,0.5810,-0.0856,0.9,2026-09-11T18:12:40.026Z
2026,1,10819,Derrick Henry,BAL,RB,@ IND,anytimeTD,circasports,0.5,-180,0.6429,0.5810,-0.0618,0.9,2026-09-11T18:12:40.026Z
2026,1,12807,Durham Smythe,BAL,TE,@ IND,anytimeTD,betr,0.5,1134,0.0810,0.0198,-0.0612,0,2026-09-11T18:12:40.026Z
2026,1,12807,Durham Smythe,BAL,TE,@ IND,anytimeTD,draftkings,0.5,1400,0.0667,0.0198,-0.0469,0,2026-09-11T18:12:40.026Z
2026,1,12807,Durham Smythe,BAL,TE,@ IND,anytimeTD,fanduel,0.5,950,0.0952,0.0198,-0.0754,0,2026-09-11T18:12:40.026Z
2026,1,12807,Durham Smythe,BAL,TE,@ IND,anytimeTD,mgm,0.5,1300,0.0714,0.0198,-0.0516,0,2026-09-11T18:12:40.026Z
2026,1,12807,Durham Smythe,BAL,TE,@ IND,anytimeTD,betrivers,0.5,1100,0.0833,0.0198,-0.0635,0,2026-09-11T18:12:40.026Z
2026,1,12807,Durham Smythe,BAL,TE,@ IND,anytimeTD,caesars,0.5,1000,0.0909,0.0198,-0.0711,0,2026-09-11T18:12:40.026Z
2026,1,12807,Durham Smythe,BAL,TE,@ IND,anytimeTD,thescore,0.5,1400,0.0667,0.0198,-0.0469,0,2026-09-11T18:12:40.026Z
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,betr,0.5,473,0.1745,0.1894,0.0149,0.2,2026-09-11T18:12:40.026Z
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,draftkings,0.5,550,0.1538,0.1894,0.0356,0.2,2026-09-11T18:12:40.026Z
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,fanduel,0.5,550,0.1538,0.1894,0.0356,0.2,2026-09-11T18:12:40.026Z
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,mgm,0.5,340,0.2273,0.1894,-0.0379,0.2,2026-09-11T18:12:40.026Z
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,betrivers,0.5,450,0.1818,0.1894,0.0076,0.2,2026-09-11T18:12:40.026Z
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,caesars,0.5,500,0.1667,0.1894,0.0227,0.2,2026-09-11T18:12:40.026Z
2026,1,13427,Justice Hill,BAL,RB,@ IND,anytimeTD,thescore,0.5,550,0.1538,0.1894,0.0356,0.2,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,betr,0.5,176,0.3623,0.2882,-0.0741,0.3,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,draftkings,0.5,180,0.3571,0.2882,-0.0689,0.3,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,fanduel,0.5,165,0.3774,0.2882,-0.0891,0.3,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,mgm,0.5,185,0.3509,0.2882,-0.0626,0.3,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,betrivers,0.5,180,0.3571,0.2882,-0.0689,0.3,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,caesars,0.5,170,0.3704,0.2882,-0.0821,0.3,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,thescore,0.5,175,0.3636,0.2882,-0.0754,0.3,2026-09-11T18:12:40.026Z
2026,1,12559,Mark Andrews,BAL,TE,@ IND,anytimeTD,circasports,0.5,175,0.3636,0.2882,-0.0754,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,betr,0.5,202,0.3311,0.2442,-0.0869,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,draftkings,0.5,255,0.2817,0.2442,-0.0375,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,fanduel,0.5,260,0.2778,0.2442,-0.0336,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,mgm,0.5,230,0.3030,0.2442,-0.0588,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,betrivers,0.5,195,0.3390,0.2442,-0.0948,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,caesars,0.5,235,0.2985,0.2442,-0.0543,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,thescore,0.5,250,0.2857,0.2442,-0.0415,0.3,2026-09-11T18:12:40.026Z
2026,1,12561,Lamar Jackson,BAL,QB,@ IND,anytimeTD,circasports,0.5,250,0.2857,0.2442,-0.0415,0.3,2026-09-11T18:12:40.026Z
2026,1,15210,Rashod Bateman,BAL,WR,@ IND,anytimeTD,betr,0.5,327,0.2342,0.1975,-0.0367,0.2,2026-09-11T18:12:40.026Z
2026,1,15210,Rashod Bateman,BAL,WR,@ IND,anytimeTD,draftkings,0.5,330,0.2326,0.1975,-0.0351,0.2,2026-09-11T18:12:40.026Z
2026,1,15210,Rashod Bateman,BAL,WR,@ IND,anytimeTD,fanduel,0.5,340,0.2273,0.1975,-0.0298,0.2,2026-09-11T18:12:40.026Z
2026,1,15210,Rashod Bateman,BAL,WR,@ IND,anytimeTD,mgm,0.5,310,0.2439,0.1975,-0.0464,0.2,2026-09-11T18:12:40.026Z
2026,1,15210,Rashod Bateman,BAL,WR,@ IND,anytimeTD,betrivers,0.5,310,0.2439,0.1975,-0.0464,0.2,2026-09-11T18:12:40.026Z
2026,1,15210,Rashod Bateman,BAL,WR,@ IND,anytimeTD,caesars,0.5,330,0.2326,0.1975,-0.0351,0.2,2026-09-11T18:12:40.026Z
2026,1,15210,Rashod Bateman,BAL,WR,@ IND,anytimeTD,thescore,0.5,325,0.2353,0.1975,-0.0378,0.2,2026-09-11T18:12:40.026Z
2026,1,17728,Devontez Walker,BAL,WR,@ IND,anytimeTD,betr,0.5,787,0.1127,0.0582,-0.0545,0.1,2026-09-11T18:12:40.026Z
2026,1,17728,Devontez Walker,BAL,WR,@ IND,anytimeTD,draftkings,0.5,950,0.0952,0.0582,-0.0370,0.1,2026-09-11T18:12:40.026Z
2026,1,17728,Devontez Walker,BAL,WR,@ IND,anytimeTD,fanduel,0.5,800,0.1111,0.0582,-0.0529,0.1,2026-09-11T18:12:40.026Z
2026,1,17728,Devontez Walker,BAL,WR,@ IND,anytimeTD,mgm,0.5,750,0.1176,0.0582,-0.0594,0.1,2026-09-11T18:12:40.026Z
2026,1,17728,Devontez Walker,BAL,WR,@ IND,anytimeTD,betrivers,0.5,800,0.1111,0.0582,-0.0529,0.1,2026-09-11T18:12:40.026Z
2026,1,17728,Devontez Walker,BAL,WR,@ IND,anytimeTD,caesars,0.5,800,0.1111,0.0582,-0.0529,0.1,2026-09-11T18:12:40.026Z
2026,1,17728,Devontez Walker,BAL,WR,@ IND,anytimeTD,thescore,0.5,750,0.1176,0.0582,-0.0594,0.1,2026-09-11T18:12:40.026Z
2026,1,18567,LaJohntay Wester,BAL,WR,@ IND,anytimeTD,draftkings,0.5,2200,0.0435,0.0100,-0.0335,0,2026-09-11T18:12:40.026Z
2026,1,18567,LaJohntay Wester,BAL,WR,@ IND,anytimeTD,fanduel,0.5,1500,0.0625,0.0100,-0.0525,0,2026-09-11T18:12:40.026Z
2026,1,18567,LaJohntay Wester,BAL,WR,@ IND,anytimeTD,mgm,0.5,2200,0.0435,0.0100,-0.0335,0,2026-09-11T18:12:40.026Z
2026,1,18567,LaJohntay Wester,BAL,WR,@ IND,anytimeTD,betrivers,0.5,1400,0.0667,0.0100,-0.0567,0,2026-09-11T18:12:40.026Z
2026,1,18567,LaJohntay Wester,BAL,WR,@ IND,anytimeTD,caesars,0.5,1600,0.0588,0.0100,-0.0489,0,2026-09-11T18:12:40.026Z
2026,1,18567,LaJohntay Wester,BAL,WR,@ IND,anytimeTD,thescore,0.5,2000,0.0476,0.0100,-0.0377,0,2026-09-11T18:12:40.026Z
2026,1,19230,Ja'Kobi Lane,BAL,WR,@ IND,anytimeTD,betr,0.5,389,0.2045,0.1219,-0.0826,0.1,2026-09-11T18:12:40.026Z
2026,1,19230,Ja'Kobi Lane,BAL,WR,@ IND,anytimeTD,draftkings,0.5,400,0.2000,0.1219,-0.0781,0.1,2026-09-11T18:12:40.026Z
2026,1,19230,Ja'Kobi Lane,BAL,WR,@ IND,anytimeTD,fanduel,0.5,400,0.2000,0.1219,-0.0781,0.1,2026-09-11T18:12:40.026Z
2026,1,19230,Ja'Kobi Lane,BAL,WR,@ IND,anytimeTD,mgm,0.5,333,0.2309,0.1219,-0.1090,0.1,2026-09-11T18:12:40.026Z
2026,1,19230,Ja'Kobi Lane,BAL,WR,@ IND,anytimeTD,betrivers,0.5,370,0.2128,0.1219,-0.0909,0.1,2026-09-11T18:12:40.026Z
2026,1,19230,Ja'Kobi Lane,BAL,WR,@ IND,anytimeTD,caesars,0.5,380,0.2083,0.1219,-0.0864,0.1,2026-09-11T18:12:40.026Z
2026,1,19230,Ja'Kobi Lane,BAL,WR,@ IND,anytimeTD,thescore,0.5,400,0.2000,0.1219,-0.0781,0.1,2026-09-11T18:12:40.026Z
2026,1,19310,Elijah Sarratt,BAL,WR,@ IND,anytimeTD,betr,0.5,1209,0.0764,0.0296,-0.0468,0,2026-09-11T18:12:40.026Z
2026,1,19310,Elijah Sarratt,BAL,WR,@ IND,anytimeTD,draftkings,0.5,1400,0.0667,0.0296,-0.0371,0,2026-09-11T18:12:40.026Z
2026,1,19310,Elijah Sarratt,BAL,WR,@ IND,anytimeTD,fanduel,0.5,800,0.1111,0.0296,-0.0816,0,2026-09-11T18:12:40.026Z
2026,1,19310,Elijah Sarratt,BAL,WR,@ IND,anytimeTD,mgm,0.5,1350,0.0690,0.0296,-0.0394,0,2026-09-11T18:12:40.026Z
2026,1,19310,Elijah Sarratt,BAL,WR,@ IND,anytimeTD,betrivers,0.5,1200,0.0769,0.0296,-0.0474,0,2026-09-11T18:12:40.026Z
2026,1,19310,Elijah Sarratt,BAL,WR,@ IND,anytimeTD,caesars,0.5,1000,0.0909,0.0296,-0.0614,0,2026-09-11T18:12:40.026Z
2026,1,19310,Elijah Sarratt,BAL,WR,@ IND,anytimeTD,thescore,0.5,1400,0.0667,0.0296,-0.0371,0,2026-09-11T18:12:40.026Z
2026,1,19364,Matthew Hibner,BAL,TE,@ IND,anytimeTD,betr,0.5,1155,0.0797,0.0488,-0.0309,0,2026-09-11T18:12:40.026Z
2026,1,19364,Matthew Hibner,BAL,TE,@ IND,anytimeTD,draftkings,0.5,1600,0.0588,0.0488,-0.0101,0,2026-09-11T18:12:40.026Z
2026,1,19364,Matthew Hibner,BAL,TE,@ IND,anytimeTD,fanduel,0.5,1600,0.0588,0.0488,-0.0101,0,2026-09-11T18:12:40.026Z
2026,1,19364,Matthew Hibner,BAL,TE,@ IND,anytimeTD,mgm,0.5,1800,0.0526,0.0488,-0.0039,0,2026-09-11T18:12:40.026Z
2026,1,19364,Matthew Hibner,BAL,TE,@ IND,anytimeTD,betrivers,0.5,1600,0.0588,0.0488,-0.0101,0,2026-09-11T18:12:40.026Z
2026,1,19364,Matthew Hibner,BAL,TE,@ IND,anytimeTD,caesars,0.5,1500,0.0625,0.0488,-0.0137,0,2026-09-11T18:12:40.026Z
2026,1,19426,Josh Cuevas,BAL,TE,@ IND,anytimeTD,draftkings,0.5,2000,0.0476,0.0198,-0.0278,0,2026-09-11T18:12:40.026Z
2026,1,19426,Josh Cuevas,BAL,TE,@ IND,anytimeTD,fanduel,0.5,1600,0.0588,0.0198,-0.0390,0,2026-09-11T18:12:40.026Z
2026,1,19426,Josh Cuevas,BAL,TE,@ IND,anytimeTD,mgm,0.5,1850,0.0513,0.0198,-0.0315,0,2026-09-11T18:12:40.026Z
2026,1,19426,Josh Cuevas,BAL,TE,@ IND,anytimeTD,betrivers,0.5,1600,0.0588,0.0198,-0.0390,0,2026-09-11T18:12:40.026Z
2026,1,19426,Josh Cuevas,BAL,TE,@ IND,anytimeTD,caesars,0.5,1600,0.0588,0.0198,-0.0390,0,2026-09-11T18:12:40.026Z
2026,1,18443,DJ Giddens,IND,RB,vs BAL,anytimeTD,betr,0.5,844,0.1059,0.0392,-0.0667,0,2026-09-11T18:12:40.026Z
2026,1,18443,DJ Giddens,IND,RB,vs BAL,anytimeTD,draftkings,0.5,1200,0.0769,0.0392,-0.0377,0,2026-09-11T18:12:40.026Z
2026,1,18443,DJ Giddens,IND,RB,vs BAL,anytimeTD,fanduel,0.5,750,0.1176,0.0392,-0.0784,0,2026-09-11T18:12:40.026Z
2026,1,18443,DJ Giddens,IND,RB,vs BAL,anytimeTD,betrivers,0.5,850,0.1053,0.0392,-0.0661,0,2026-09-11T18:12:40.026Z
2026,1,18443,DJ Giddens,IND,RB,vs BAL,anytimeTD,caesars,0.5,850,0.1053,0.0392,-0.0661,0,2026-09-11T18:12:40.026Z
2026,1,18443,DJ Giddens,IND,RB,vs BAL,anytimeTD,thescore,0.5,900,0.1000,0.0392,-0.0608,0,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,betr,0.5,-200,0.6667,0.5229,-0.1438,0.7,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,draftkings,0.5,-195,0.6610,0.5229,-0.1381,0.7,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,fanduel,0.5,-185,0.6491,0.5229,-0.1262,0.7,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,mgm,0.5,-175,0.6364,0.5229,-0.1135,0.7,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,betrivers,0.5,-225,0.6923,0.5229,-0.1694,0.7,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,caesars,0.5,-190,0.6552,0.5229,-0.1323,0.7,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,thescore,0.5,-175,0.6364,0.5229,-0.1135,0.7,2026-09-11T18:12:40.026Z
2026,1,14455,Jonathan Taylor,IND,RB,vs BAL,anytimeTD,circasports,0.5,-155,0.6078,0.5229,-0.0850,0.7,2026-09-11T18:12:40.026Z
2026,1,13491,Daniel Jones,IND,QB,vs BAL,anytimeTD,betr,0.5,428,0.1894,0.0952,-0.0942,0.1,2026-09-11T18:12:40.026Z
2026,1,13491,Daniel Jones,IND,QB,vs BAL,anytimeTD,draftkings,0.5,450,0.1818,0.0952,-0.0867,0.1,2026-09-11T18:12:40.026Z
2026,1,13491,Daniel Jones,IND,QB,vs BAL,anytimeTD,fanduel,0.5,420,0.1923,0.0952,-0.0971,0.1,2026-09-11T18:12:40.026Z
2026,1,13491,Daniel Jones,IND,QB,vs BAL,anytimeTD,mgm,0.5,500,0.1667,0.0952,-0.0715,0.1,2026-09-11T18:12:40.026Z
2026,1,13491,Daniel Jones,IND,QB,vs BAL,anytimeTD,betrivers,0.5,390,0.2041,0.0952,-0.1089,0.1,2026-09-11T18:12:40.026Z
2026,1,13491,Daniel Jones,IND,QB,vs BAL,anytimeTD,caesars,0.5,425,0.1905,0.0952,-0.0953,0.1,2026-09-11T18:12:40.026Z
2026,1,13491,Daniel Jones,IND,QB,vs BAL,anytimeTD,thescore,0.5,450,0.1818,0.0952,-0.0867,0.1,2026-09-11T18:12:40.026Z
2026,1,13854,Ashton Dulin,IND,WR,vs BAL,anytimeTD,betr,0.5,1097,0.0835,0.0488,-0.0348,0.1,2026-09-11T18:12:40.026Z
2026,1,13854,Ashton Dulin,IND,WR,vs BAL,anytimeTD,draftkings,0.5,1000,0.0909,0.0488,-0.0421,0.1,2026-09-11T18:12:40.026Z
2026,1,13854,Ashton Dulin,IND,WR,vs BAL,anytimeTD,fanduel,0.5,1200,0.0769,0.0488,-0.0282,0.1,2026-09-11T18:12:40.026Z
2026,1,13854,Ashton Dulin,IND,WR,vs BAL,anytimeTD,mgm,0.5,950,0.0952,0.0488,-0.0465,0.1,2026-09-11T18:12:40.026Z
2026,1,13854,Ashton Dulin,IND,WR,vs BAL,anytimeTD,betrivers,0.5,950,0.0952,0.0488,-0.0465,0.1,2026-09-11T18:12:40.026Z
2026,1,13854,Ashton Dulin,IND,WR,vs BAL,anytimeTD,caesars,0.5,1000,0.0909,0.0488,-0.0421,0.1,2026-09-11T18:12:40.026Z
2026,1,13854,Ashton Dulin,IND,WR,vs BAL,anytimeTD,thescore,0.5,1000,0.0909,0.0488,-0.0421,0.1,2026-09-11T18:12:40.026Z
2026,1,12196,Mo Alie-Cox,IND,TE,vs BAL,anytimeTD,betr,0.5,951,0.0951,0.0296,-0.0656,0,2026-09-11T18:12:40.026Z
2026,1,12196,Mo Alie-Cox,IND,TE,vs BAL,anytimeTD,draftkings,0.5,800,0.1111,0.0296,-0.0816,0,2026-09-11T18:12:40.026Z
2026,1,12196,Mo Alie-Cox,IND,TE,vs BAL,anytimeTD,fanduel,0.5,800,0.1111,0.0296,-0.0816,0,2026-09-11T18:12:40.026Z
2026,1,12196,Mo Alie-Cox,IND,TE,vs BAL,anytimeTD,mgm,0.5,1050,0.0870,0.0296,-0.0574,0,2026-09-11T18:12:40.026Z
2026,1,12196,Mo Alie-Cox,IND,TE,vs BAL,anytimeTD,betrivers,0.5,1000,0.0909,0.0296,-0.0614,0,2026-09-11T18:12:40.026Z
2026,1,12196,Mo Alie-Cox,IND,TE,vs BAL,anytimeTD,caesars,0.5,750,0.1176,0.0296,-0.0881,0,2026-09-11T18:12:40.026Z
2026,1,12196,Mo Alie-Cox,IND,TE,vs BAL,anytimeTD,thescore,0.5,800,0.1111,0.0296,-0.0816,0,2026-09-11T18:12:40.026Z
2026,1,8627,Keenan Allen,IND,WR,vs BAL,anytimeTD,betr,0.5,329,0.2331,0.1393,-0.0938,0.2,2026-09-11T18:12:40.026Z
2026,1,8627,Keenan Allen,IND,WR,vs BAL,anytimeTD,draftkings,0.5,350,0.2222,0.1393,-0.0829,0.2,2026-09-11T18:12:40.026Z
2026,1,8627,Keenan Allen,IND,WR,vs BAL,anytimeTD,fanduel,0.5,340,0.2273,0.1393,-0.0880,0.2,2026-09-11T18:12:40.026Z
2026,1,8627,Keenan Allen,IND,WR,vs BAL,anytimeTD,mgm,0.5,333,0.2309,0.1393,-0.0917,0.2,2026-09-11T18:12:40.026Z
2026,1,8627,Keenan Allen,IND,WR,vs BAL,anytimeTD,betrivers,0.5,350,0.2222,0.1393,-0.0829,0.2,2026-09-11T18:12:40.026Z
2026,1,8627,Keenan Allen,IND,WR,vs BAL,anytimeTD,caesars,0.5,325,0.2353,0.1393,-0.0960,0.2,2026-09-11T18:12:40.026Z
2026,1,8627,Keenan Allen,IND,WR,vs BAL,anytimeTD,thescore,0.5,325,0.2353,0.1393,-0.0960,0.2,2026-09-11T18:12:40.026Z
2026,1,16689,Josh Downs,IND,WR,vs BAL,anytimeTD,betr,0.5,225,0.3077,0.2517,-0.0560,0.3,2026-09-11T18:12:40.026Z
2026,1,16689,Josh Downs,IND,WR,vs BAL,anytimeTD,draftkings,0.5,295,0.2532,0.2517,-0.0014,0.3,2026-09-11T18:12:40.026Z
2026,1,16689,Josh Downs,IND,WR,vs BAL,anytimeTD,fanduel,0.5,290,0.2564,0.2517,-0.0047,0.3,2026-09-11T18:12:40.026Z
2026,1,16689,Josh Downs,IND,WR,vs BAL,anytimeTD,mgm,0.5,250,0.2857,0.2517,-0.0340,0.3,2026-09-11T18:12:40.026Z
2026,1,16689,Josh Downs,IND,WR,vs BAL,anytimeTD,betrivers,0.5,245,0.2899,0.2517,-0.0381,0.3,2026-09-11T18:12:40.026Z
2026,1,16689,Josh Downs,IND,WR,vs BAL,anytimeTD,caesars,0.5,265,0.2740,0.2517,-0.0222,0.3,2026-09-11T18:12:40.026Z
2026,1,16689,Josh Downs,IND,WR,vs BAL,anytimeTD,thescore,0.5,260,0.2778,0.2517,-0.0260,0.3,2026-09-11T18:12:40.026Z
2026,1,16022,Alec Pierce,IND,WR,vs BAL,anytimeTD,betr,0.5,250,0.2857,0.2055,-0.0802,0.2,2026-09-11T18:12:40.026Z
2026,1,16022,Alec Pierce,IND,WR,vs BAL,anytimeTD,draftkings,0.5,285,0.2597,0.2055,-0.0543,0.2,2026-09-11T18:12:40.026Z
2026,1,16022,Alec Pierce,IND,WR,vs BAL,anytimeTD,fanduel,0.5,280,0.2632,0.2055,-0.0577,0.2,2026-09-11T18:12:40.026Z
2026,1,16022,Alec Pierce,IND,WR,vs BAL,anytimeTD,mgm,0.5,220,0.3125,0.2055,-0.1070,0.2,2026-09-11T18:12:40.026Z
2026,1,16022,Alec Pierce,IND,WR,vs BAL,anytimeTD,betrivers,0.5,260,0.2778,0.2055,-0.0723,0.2,2026-09-11T18:12:40.026Z
2026,1,16022,Alec Pierce,IND,WR,vs BAL,anytimeTD,caesars,0.5,255,0.2817,0.2055,-0.0762,0.2,2026-09-11T18:12:40.026Z
2026,1,16022,Alec Pierce,IND,WR,vs BAL,anytimeTD,thescore,0.5,260,0.2778,0.2055,-0.0723,0.2,2026-09-11T18:12:40.026Z
2026,1,16277,Drew Ogletree,IND,TE,vs BAL,anytimeTD,betr,0.5,1710,0.0552,0.0100,-0.0453,0,2026-09-11T18:12:40.026Z
2026,1,16277,Drew Ogletree,IND,TE,vs BAL,anytimeTD,draftkings,0.5,1600,0.0588,0.0100,-0.0489,0,2026-09-11T18:12:40.026Z
2026,1,16277,Drew Ogletree,IND,TE,vs BAL,anytimeTD,fanduel,0.5,2000,0.0476,0.0100,-0.0377,0,2026-09-11T18:12:40.026Z
2026,1,16277,Drew Ogletree,IND,TE,vs BAL,anytimeTD,betrivers,0.5,1300,0.0714,0.0100,-0.0615,0,2026-09-11T18:12:40.026Z
2026,1,16277,Drew Ogletree,IND,TE,vs BAL,anytimeTD,caesars,0.5,1500,0.0625,0.0100,-0.0525,0,2026-09-11T18:12:40.026Z
2026,1,16277,Drew Ogletree,IND,TE,vs BAL,anytimeTD,thescore,0.5,1800,0.0526,0.0100,-0.0427,0,2026-09-11T18:12:40.026Z
2026,1,19315,Deion Burks,IND,WR,vs BAL,anytimeTD,draftkings,0.5,1300,0.0714,0.0198,-0.0516,0,2026-09-11T18:12:40.026Z
2026,1,19315,Deion Burks,IND,WR,vs BAL,anytimeTD,fanduel,0.5,2000,0.0476,0.0198,-0.0278,0,2026-09-11T18:12:40.026Z
2026,1,19315,Deion Burks,IND,WR,vs BAL,anytimeTD,betrivers,0.5,1400,0.0667,0.0198,-0.0469,0,2026-09-11T18:12:40.026Z
2026,1,19315,Deion Burks,IND,WR,vs BAL,anytimeTD,caesars,0.5,1500,0.0625,0.0198,-0.0427,0,2026-09-11T18:12:40.026Z
2026,1,19315,Deion Burks,IND,WR,vs BAL,anytimeTD,thescore,0.5,1500,0.0625,0.0198,-0.0427,0,2026-09-11T18:12:40.026Z
